Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       3/3           X86ContextSyscall [67]
[310]    0.0    0.00    0.00       3         opencl_abi_si_kernel_set_arg_pointer_impl [310]
                0.00    0.00       6/12043485     list_get [11]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextSyscall [67]
[311]    0.0    0.00    0.00       1         x86_sys_set_thread_area_impl [311]
                0.00    0.00       1/597774      mem_read [41]
                0.00    0.00       1/358555      mem_write [57]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextSyscall [67]
[312]    0.0    0.00    0.00       1         x86_sys_rt_sigprocmask_impl [312]
                0.00    0.00       1/597774      mem_read [41]
                0.00    0.00       1/2472360     X86EmuProcessEvents [20]
                0.00    0.00       1/1001201     X86EmuProcessEventsSchedule [351]
-----------------------------------------------
                0.00    0.00       2/2           opencl_si_kernel_setup_ndrange_constant_buffers [226]
[313]    0.0    0.00    0.00       2         si_ndrange_insert_buffer_into_const_buf_table [313]
                0.00    0.00       2/358555      mem_write [57]
-----------------------------------------------
                0.00    0.00       2/2           X86ContextSyscall [67]
[314]    0.0    0.00    0.00       2         x86_sys_newuname_impl [314]
                0.00    0.00       2/358555      mem_write [57]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [17]
[315]    0.0    0.00    0.00       1         x86_isa_and_rm16_imm16_impl [315]
                0.00    0.00       1/617         X86ContextLoadRm16 [167]
                0.00    0.00       1/123         X86ContextStoreRm16 [230]
-----------------------------------------------
                0.00    0.00      54/54          X86ContextExecuteInst [17]
[316]    0.0    0.00    0.00      54         x86_isa_cmovae_r32_rm32_impl [316]
                0.00    0.00       2/676982      X86ContextLoadRm32 [45]
                0.00    0.00      54/368841      X86ContextGetFlag [355]
                0.00    0.00       2/431581      X86ContextStoreReg [354]
-----------------------------------------------
                0.00    0.00       3/3           X86ContextExecuteInst [17]
[317]    0.0    0.00    0.00       3         x86_isa_cmova_r32_rm32_impl [317]
                0.00    0.00       2/676982      X86ContextLoadRm32 [45]
                0.00    0.00       5/368841      X86ContextGetFlag [355]
                0.00    0.00       2/431581      X86ContextStoreReg [354]
-----------------------------------------------
                0.00    0.00       6/6           arch_for_each [62]
[318]    0.0    0.00    0.00       6         arch_dump_summary [318]
                0.00    0.00       1/1           TimingDumpSummary [334]
                0.00    0.00       1/1           X86EmuDumpSummary [341]
                0.00    0.00       1/1           SIEmuDumpSummary [340]
                0.00    0.00       1/1           SIGpuDumpSummary [647]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [17]
[319]    0.0    0.00    0.00       1         x86_isa_inc_rm32_impl [319]
                0.00    0.00       1/676982      X86ContextLoadRm32 [45]
                0.00    0.00       1/411766      X86ContextStoreRm32 [70]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [17]
[320]    0.0    0.00    0.00       1         x86_isa_shrd_rm32_r32_imm8_impl [320]
                0.00    0.00       1/676982      X86ContextLoadRm32 [45]
                0.00    0.00       1/411766      X86ContextStoreRm32 [70]
                0.00    0.00       1/453365      X86ContextLoadReg [353]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [17]
[321]    0.0    0.00    0.00       1         x86_isa_fldcw_m16_impl [321]
                0.00    0.00       1/597774      mem_read [41]
                0.00    0.00       1/32758       X86ContextEffectiveAddress [364]
                0.00    0.00       1/14018287     X86ContextGetState [345]
                0.00    0.00       1/126008      X86ContextMemRead [357]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [17]
[322]    0.0    0.00    0.00       1         x86_isa_mov_al_moffs8_impl [322]
                0.00    0.00       1/597774      mem_read [41]
                0.00    0.00       1/7816        X86ContextMoffsAddress [381]
                0.00    0.00       1/126008      X86ContextMemRead [357]
                0.00    0.00       1/431581      X86ContextStoreReg [354]
-----------------------------------------------
                0.00    0.00       3/3           opencl_si_kernel_create [74]
[323]    0.0    0.00    0.00       3         elf_symbol_read_content [323]
                0.00    0.00       3/12043485     list_get [11]
-----------------------------------------------
                0.00    0.00       3/3           x86_sys_close_impl [293]
[324]    0.0    0.00    0.00       3         x86_file_desc_table_entry_free [324]
                0.00    0.00       3/12043485     list_get [11]
                0.00    0.00       3/296         list_set [441]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [17]
[325]    0.0    0.00    0.00       1         x86_isa_cmp_rm16_r16_impl [325]
                0.00    0.00       1/617         X86ContextLoadRm16 [167]
                0.00    0.00       1/453365      X86ContextLoadReg [353]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [17]
[326]    0.0    0.00    0.00       1         x86_isa_mov_sreg_rm32_impl [326]
                0.00    0.00       1/617         X86ContextLoadRm16 [167]
                0.00    0.00       1/431581      X86ContextStoreReg [354]
-----------------------------------------------
                0.00    0.00       6/6           X86ContextExecuteInst [17]
[327]    0.0    0.00    0.00       6         x86_isa_setle_rm8_impl [327]
                0.00    0.00       6/21505       X86ContextStoreRm8 [138]
                0.00    0.00      18/368841      X86ContextGetFlag [355]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextSyscall [67]
[328]    0.0    0.00    0.00       1         opencl_abi_si_ndrange_get_num_buffer_entries_impl [328]
                0.00    0.00       1/358555      mem_write [57]
                0.00    0.00       1/157850222     list_count [8]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [17]
[329]    0.0    0.00    0.00       1         x86_isa_fnstcw_m16_impl [329]
                0.00    0.00       1/358555      mem_write [57]
                0.00    0.00       1/32758       X86ContextEffectiveAddress [364]
                0.00    0.00       1/124726      X86ContextMemWrite [358]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [17]
[330]    0.0    0.00    0.00       1         x86_isa_mov_moffs16_ax_impl [330]
                0.00    0.00       1/358555      mem_write [57]
                0.00    0.00       1/453365      X86ContextLoadReg [353]
                0.00    0.00       1/7816        X86ContextMoffsAddress [381]
                0.00    0.00       1/124726      X86ContextMemWrite [358]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [17]
[331]    0.0    0.00    0.00       1         x86_isa_mov_moffs8_al_impl [331]
                0.00    0.00       1/358555      mem_write [57]
                0.00    0.00       1/453365      X86ContextLoadReg [353]
                0.00    0.00       1/7816        X86ContextMoffsAddress [381]
                0.00    0.00       1/124726      X86ContextMemWrite [358]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextSyscall [67]
[332]    0.0    0.00    0.00       1         x86_sys_getrlimit_impl [332]
                0.00    0.00       1/358555      mem_write [57]
                0.00    0.00       1/28          str_map_value [511]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [17]
[333]    0.0    0.00    0.00       1         x86_isa_sbb_r32_rm32_impl [333]
                0.00    0.00       1/676982      X86ContextLoadRm32 [45]
                0.00    0.00       1/453365      X86ContextLoadReg [353]
                0.00    0.00       1/431581      X86ContextStoreReg [354]
-----------------------------------------------
                0.00    0.00       1/1           arch_dump_summary [318]
[334]    0.0    0.00    0.00       1         TimingDumpSummary [334]
                0.00    0.00       1/1           esim_domain_cycle_time [339]
                0.00    0.00       1/2472364     m2s_timer_get_value [39]
-----------------------------------------------
                0.00    0.00       1/2           X86EmuDumpSummary [341]
                0.00    0.00       1/2           SIEmuDumpSummary [340]
[335]    0.0    0.00    0.00       2         EmuDumpSummary [335]
                0.00    0.00       2/2472364     m2s_timer_get_value [39]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [17]
[336]    0.0    0.00    0.00       1         x86_isa_or_rm8_imm8_impl [336]
                0.00    0.00       1/32424       X86ContextLoadRm8 [113]
                0.00    0.00       1/21505       X86ContextStoreRm8 [138]
-----------------------------------------------
                                                 <spontaneous>
[337]    0.0    0.00    0.00                 debug_done [337]
                0.00    0.00       1/12043485     list_get [11]
                0.00    0.00       2/157850222     list_count [8]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [17]
[338]    0.0    0.00    0.00       1         x86_isa_mov_rm32_sreg_impl [338]
                0.00    0.00       1/123         X86ContextStoreRm16 [230]
                0.00    0.00       1/453365      X86ContextLoadReg [353]
-----------------------------------------------
                0.00    0.00       1/1           TimingDumpSummary [334]
[339]    0.0    0.00    0.00       1         esim_domain_cycle_time [339]
                0.00    0.00       1/12043485     list_get [11]
-----------------------------------------------
                0.00    0.00       1/1           arch_dump_summary [318]
[340]    0.0    0.00    0.00       1         SIEmuDumpSummary [340]
                0.00    0.00       1/2           EmuDumpSummary [335]
-----------------------------------------------
                0.00    0.00       1/1           arch_dump_summary [318]
[341]    0.0    0.00    0.00       1         X86EmuDumpSummary [341]
                0.00    0.00       1/2           EmuDumpSummary [335]
-----------------------------------------------
                                                 <spontaneous>
[342]    0.0    0.00    0.00                 m2s_signal_handler [342]
                0.00    0.00       1/2472364     m2s_timer_get_value [39]
                0.00    0.00       1/2472361     esim_real_time [346]
                0.00    0.00       1/28          str_map_value [511]
                0.00    0.00       1/1           esim_cycle [670]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextSyscall [67]
[343]    0.0    0.00    0.00       1         opencl_abi_si_ndrange_finish_impl [343]
                0.00    0.00       1/157850222     list_count [8]
                0.00    0.00       1/2           X86ContextSuspend [612]
-----------------------------------------------
                0.00    0.00       1/1           x86_emu_done [64]
[344]    0.0    0.00    0.00       1         x86_uinst_done [344]
                0.00    0.00       1/157850222     list_count [8]
-----------------------------------------------
                0.00    0.00       1/14018287     x86_isa_fldcw_m16_impl [321]
                0.00    0.00       2/14018287     X86EmuDestroy <cycle 1> [275]
                0.00    0.00      25/14018287     X86ContextCheckSignalHandler [512]
                0.00    0.00      95/14018287     X86ContextSyscall [67]
                0.00    0.00     118/14018287     x86_isa_int_imm8_impl [68]
                0.00    0.00     635/14018287     x86_isa_div_rm32_impl [172]
                0.00    0.00     814/14018287     x86_isa_idiv_rm32_impl [168]
                0.00    0.00 14016597/14018287     X86EmuProcessEvents [20]
[345]    0.0    0.00    0.00 14018287         X86ContextGetState [345]
-----------------------------------------------
                0.00    0.00       1/2472361     m2s_signal_handler [342]
                0.00    0.00 2472360/2472361     X86EmuProcessEvents [20]
[346]    0.0    0.00    0.00 2472361         esim_real_time [346]
-----------------------------------------------
                0.00    0.00 2472360/2472360     arch_run [1]
[347]    0.0    0.00    0.00 2472360         ARMEmuRun [347]
-----------------------------------------------
                0.00    0.00 2472360/2472360     arch_run [1]
[348]    0.0    0.00    0.00 2472360         MIPSEmuRun [348]
-----------------------------------------------
                0.00    0.00 1392650/1392650     X86ContextExecute [6]
[349]    0.0    0.00    0.00 1392650         mem_get_buffer [349]
-----------------------------------------------
                0.00    0.00 1082555/1082555     esim_process_events [53]
[350]    0.0    0.00    0.00 1082555         heap_error [350]
-----------------------------------------------
                0.00    0.00       1/1001201     x86_sys_rt_sigprocmask_impl [312]
                0.00    0.00       2/1001201     X86ContextSuspend [612]
                0.00    0.00       2/1001201     X86ContextFinish [274]
                0.00    0.00 1001196/1001201     SIGpuRun [2]
[351]    0.0    0.00    0.00 1001201         X86EmuProcessEventsSchedule [351]
-----------------------------------------------
                0.00    0.00 1001172/1001172     X86EmuProcessEvents [20]
[352]    0.0    0.00    0.00 1001172         opencl_abi_si_ndrange_finish_can_wakeup [352]
-----------------------------------------------
                0.00    0.00       1/453365      x86_isa_mov_moffs8_al_impl [331]
                0.00    0.00       1/453365      x86_isa_mov_moffs16_ax_impl [330]
                0.00    0.00       1/453365      x86_isa_mov_rm32_sreg_impl [338]
                0.00    0.00       1/453365      x86_isa_shrd_rm32_r32_imm8_impl [320]
                0.00    0.00       1/453365      x86_isa_and_ax_imm16_impl [730]
                0.00    0.00       1/453365      x86_isa_cmp_rm16_r16_impl [325]
                0.00    0.00       1/453365      x86_isa_sbb_r32_rm32_impl [333]
                0.00    0.00       3/453365      x86_isa_and_al_imm8_impl [606]
                0.00    0.00       3/453365      x86_isa_or_al_imm8_impl [609]
                0.00    0.00       4/453365      x86_isa_adc_r32_rm32_impl [299]
                0.00    0.00       5/453365      x86_isa_xor_rm8_r8_impl [304]
                0.00    0.00       7/453365      x86_isa_test_eax_imm32_impl [564]
                0.00    0.00       8/453365      x86_isa_xchg_ir32_eax_impl [594]
                0.00    0.00      12/453365      x86_isa_xchg_ir16_ax_impl [573]
                0.00    0.00      12/453365      x86_isa_add_eax_imm32_impl [541]
                0.00    0.00      13/453365      x86_isa_xchg_rm32_r32_impl [261]
                0.00    0.00      13/453365      x86_isa_sub_eax_imm32_impl [533]
                0.00    0.00      14/453365      x86_isa_adc_rm32_r32_impl [254]
                0.00    0.00      16/453365      x86_isa_test_rm16_r16_impl [256]
                0.00    0.00      26/453365      x86_isa_and_r32_rm32_impl [249]
                0.00    0.00      32/453365      x86_isa_mul_rm32_impl [243]
                0.00    0.00      32/453365      x86_isa_cmp_ax_imm16_impl [506]
                0.00    0.00      45/453365      x86_isa_or_r32_rm32_impl [238]
                0.00    0.00      63/453365      x86_isa_imul_rm32_impl [232]
                0.00    0.00      69/453365      x86_isa_sbb_rm32_r32_impl [218]
                0.00    0.00      82/453365      x86_isa_mov_rm16_r16_impl [237]
                0.00    0.00     107/453365      x86_isa_sub_rm8_r8_impl [228]
                0.00    0.00     175/453365      x86_isa_and_eax_imm32_impl [454]
                0.00    0.00     210/453365      x86_isa_jecxz_rel8_impl [450]
                0.00    0.00     230/453365      x86_isa_shl_rm32_cl_impl [193]
                0.00    0.00     249/453365      x86_isa_xadd_rm32_r32_impl [190]
                0.00    0.00     257/453365      x86_isa_xor_r32_rm32_impl [201]
                0.00    0.00     287/453365      x86_isa_and_rm32_r32_impl [184]
                0.00    0.00     404/453365      x86_isa_rep_stosb_impl [200]
                0.00    0.00     480/453365      x86_isa_cmp_r16_rm16_impl [170]
                0.00    0.00     483/453365      x86_isa_sub_r32_rm32_impl [71]
                0.00    0.00     521/453365      x86_isa_cmp_r8_rm8_impl [202]
                0.00    0.00     738/453365      x86_isa_or_rm32_r32_impl [164]
                0.00    0.00     804/453365      x86_isa_dec_ir32_impl [416]
                0.00    0.00     942/453365      x86_isa_mov_moffs32_eax_impl [163]
                0.00    0.00    1043/453365      x86_isa_cmp_eax_imm32_impl [410]
                0.00    0.00    1240/453365      x86_isa_cmp_rm8_r8_impl [175]
                0.00    0.00    1256/453365      x86_isa_cmp_al_imm8_impl [406]
                0.00    0.00    1479/453365      x86_isa_test_al_imm8_impl [404]
                0.00    0.00    2155/453365      x86_isa_sub_rm32_r32_impl [143]
                0.00    0.00    2167/453365      x86_isa_repnz_scasb_impl [144]
                0.00    0.00    2234/453365      x86_isa_inc_ir32_impl [395]
                0.00    0.00    2263/453365      x86_isa_mov_rm8_r8_impl [180]
                0.00    0.00    9102/453365      x86_isa_cmpxchg_rm32_r32_impl [115]
                0.00    0.00   12018/453365      x86_isa_push_ir32_impl [114]
                0.00    0.00   16697/453365      x86_isa_imul_r32_rm32_impl [112]
                0.00    0.00   18972/453365      x86_isa_add_rm32_r32_impl [100]
                0.00    0.00   20441/453365      x86_isa_cmp_r32_rm32_impl [109]
                0.00    0.00   20470/453365      x86_isa_test_rm8_r8_impl [52]
                0.00    0.00   21180/453365      x86_isa_xor_rm32_r32_impl [97]
                0.00    0.00   22894/453365      x86_isa_cmp_rm32_r32_impl [107]
                0.00    0.00   27606/453365      x86_isa_add_r32_rm32_impl [103]
                0.00    0.00   38073/453365      x86_isa_test_rm32_r32_impl [94]
                0.00    0.00   46552/453365      x86_isa_rep_stosd_impl [101]
                0.00    0.00  179170/453365      x86_isa_mov_rm32_r32_impl [87]
[353]    0.0    0.00    0.00  453365         X86ContextLoadReg [353]
-----------------------------------------------
                0.00    0.00       1/431581      x86_isa_mov_al_moffs8_impl [322]
                0.00    0.00       1/431581      x86_isa_mov_sreg_rm32_impl [326]
                0.00    0.00       1/431581      x86_isa_and_ax_imm16_impl [730]
                0.00    0.00       1/431581      x86_isa_sbb_r32_rm32_impl [333]
                0.00    0.00       2/431581      x86_isa_cmova_r32_rm32_impl [317]
                0.00    0.00       2/431581      x86_isa_cmovae_r32_rm32_impl [316]
                0.00    0.00       3/431581      x86_isa_mov_ir8_imm8_impl [608]
                0.00    0.00       3/431581      x86_isa_mov_ir16_imm16_impl [607]
                0.00    0.00       3/431581      x86_isa_push_imm32_impl [301]
                0.00    0.00       3/431581      x86_isa_and_al_imm8_impl [606]
                0.00    0.00       3/431581      x86_isa_or_al_imm8_impl [609]
                0.00    0.00       4/431581      x86_isa_rdtsc_impl [635]
                0.00    0.00       4/431581      x86_isa_cmovg_r32_rm32_impl [298]
                0.00    0.00       4/431581      x86_isa_adc_r32_rm32_impl [299]
                0.00    0.00       6/431581      x86_isa_cmovs_r32_rm32_impl [286]
                0.00    0.00       7/431581      x86_isa_push_rm32_impl [263]
                0.00    0.00       8/431581      x86_isa_xchg_ir32_eax_impl [594]
                0.00    0.00      11/431581      x86_isa_cmovb_r32_rm32_impl [276]
                0.00    0.00      12/431581      x86_isa_xchg_ir16_ax_impl [573]
                0.00    0.00      12/431581      x86_isa_add_eax_imm32_impl [541]
                0.00    0.00      13/431581      x86_isa_xchg_rm32_r32_impl [261]
                0.00    0.00      13/431581      x86_isa_sub_eax_imm32_impl [533]
                0.00    0.00      14/431581      x86_isa_imul_r32_rm32_imm8_impl [266]
                0.00    0.00      20/431581      x86_isa_cpuid_impl [579]
                0.00    0.00      26/431581      x86_isa_and_r32_rm32_impl [249]
                0.00    0.00      31/431581      x86_isa_cmovge_r32_rm32_impl [245]
                0.00    0.00      45/431581      x86_isa_or_r32_rm32_impl [238]
                0.00    0.00      64/431581      x86_isa_mul_rm32_impl [243]
                0.00    0.00     109/431581      x86_isa_movzx_r32_rm16_impl [210]
                0.00    0.00     117/431581      x86_isa_cmove_r32_rm32_impl [217]
                0.00    0.00     124/431581      x86_isa_cmovne_r32_rm32_impl [214]
                0.00    0.00     126/431581      x86_isa_imul_rm32_impl [232]
                0.00    0.00     175/431581      x86_isa_and_eax_imm32_impl [454]
                0.00    0.00     218/431581      x86_isa_movsx_r32_rm8_impl [221]
                0.00    0.00     249/431581      x86_isa_xadd_rm32_r32_impl [190]
                0.00    0.00     257/431581      x86_isa_xor_r32_rm32_impl [201]
                0.00    0.00     313/431581      x86_isa_cmovbe_r32_rm32_impl [196]
                0.00    0.00     404/431581      x86_isa_imul_r32_rm32_imm32_impl [192]
                0.00    0.00     483/431581      x86_isa_sub_r32_rm32_impl [71]
                0.00    0.00     804/431581      x86_isa_dec_ir32_impl [416]
                0.00    0.00    1270/431581      x86_isa_div_rm32_impl [172]
                0.00    0.00    1628/431581      x86_isa_idiv_rm32_impl [168]
                0.00    0.00    2170/431581      x86_isa_mov_r8_rm8_impl [165]
                0.00    0.00    2234/431581      x86_isa_inc_ir32_impl [395]
                0.00    0.00    3422/431581      x86_isa_leave_impl [135]
                0.00    0.00    5606/431581      x86_isa_movzx_r32_rm8_impl [148]
                0.00    0.00    6871/431581      x86_isa_mov_eax_moffs32_impl [125]
                0.00    0.00    8561/431581      x86_isa_pop_ir32_impl [117]
                0.00    0.00    9102/431581      x86_isa_cmpxchg_rm32_r32_impl [115]
                0.00    0.00   12018/431581      x86_isa_push_ir32_impl [114]
                0.00    0.00   14853/431581      x86_isa_mov_ir32_imm32_impl [369]
                0.00    0.00   16370/431581      x86_isa_lea_r32_m_impl [368]
                0.00    0.00   16697/431581      x86_isa_imul_r32_rm32_impl [112]
                0.00    0.00   27606/431581      x86_isa_add_r32_rm32_impl [103]
                0.00    0.00  299477/431581      x86_isa_mov_r32_rm32_impl [69]
[354]    0.0    0.00    0.00  431581         X86ContextStoreReg [354]
-----------------------------------------------
                0.00    0.00       5/368841      x86_isa_cmova_r32_rm32_impl [317]
                0.00    0.00      14/368841      x86_isa_cmovg_r32_rm32_impl [298]
                0.00    0.00      18/368841      x86_isa_setle_rm8_impl [327]
                0.00    0.00      36/368841      x86_isa_js_rel32_impl [501]
                0.00    0.00      54/368841      x86_isa_cmovae_r32_rm32_impl [316]
                0.00    0.00      60/368841      x86_isa_jge_rel8_impl [507]
                0.00    0.00      62/368841      x86_isa_cmovge_r32_rm32_impl [245]
                0.00    0.00      72/368841      x86_isa_jl_rel32_impl [500]
                0.00    0.00      75/368841      x86_isa_cmovs_r32_rm32_impl [286]
                0.00    0.00     106/368841      x86_isa_jp_rel8_impl [466]
                0.00    0.00     110/368841      x86_isa_jb_rel32_impl [464]
                0.00    0.00     111/368841      x86_isa_jg_rel32_impl [491]
                0.00    0.00     119/368841      x86_isa_setb_rm8_impl [247]
                0.00    0.00     128/368841      x86_isa_cmovns_r32_rm32_impl [461]
                0.00    0.00     132/368841      x86_isa_seta_rm8_impl [251]
                0.00    0.00     142/368841      x86_isa_jge_rel32_impl [476]
                0.00    0.00     170/368841      x86_isa_sete_rm8_impl [240]
                0.00    0.00     170/368841      x86_isa_repz_cmpsb_impl [178]
                0.00    0.00     180/368841      x86_isa_cmovne_r32_rm32_impl [214]
                0.00    0.00     191/368841      x86_isa_jb_rel8_impl [452]
                0.00    0.00     196/368841      x86_isa_jl_rel8_impl [468]
                0.00    0.00     202/368841      x86_isa_rep_stosb_impl [200]
                0.00    0.00     212/368841      x86_isa_movsw_impl [198]
                0.00    0.00     212/368841      x86_isa_rep_movsb_impl [197]
                0.00    0.00     313/368841      x86_isa_jle_rel32_impl [465]
                0.00    0.00     314/368841      x86_isa_cmove_r32_rm32_impl [217]
                0.00    0.00     340/368841      x86_isa_cmpsb_run [179]
                0.00    0.00     349/368841      x86_isa_setne_rm8_impl [225]
                0.00    0.00     483/368841      x86_isa_cmovb_r32_rm32_impl [276]
                0.00    0.00     527/368841      x86_isa_jns_rel8_impl [425]
                0.00    0.00     567/368841      x86_isa_js_rel8_impl [422]
                0.00    0.00     940/368841      x86_isa_jae_rel32_impl [415]
                0.00    0.00    1210/368841      x86_isa_movsb_impl [159]
                0.00    0.00    1577/368841      x86_isa_ja_rel32_impl [405]
                0.00    0.00    1956/368841      x86_isa_jbe_rel32_impl [412]
                0.00    0.00    2178/368841      x86_isa_ja_rel8_impl [397]
                0.00    0.00    2324/368841      x86_isa_jae_rel8_impl [393]
                0.00    0.00    2898/368841      x86_isa_jg_rel8_impl [411]
                0.00    0.00    3963/368841      x86_isa_je_rel32_impl [389]
                0.00    0.00    4334/368841      x86_isa_repnz_scasb_impl [144]
                0.00    0.00    4746/368841      x86_isa_jle_rel8_impl [399]
                0.00    0.00   13161/368841      x86_isa_jne_rel32_impl [373]
                0.00    0.00   16900/368841      x86_isa_setl_rm8_impl [156]
                0.00    0.00   17173/368841      x86_isa_cmovbe_r32_rm32_impl [196]
                0.00    0.00   23276/368841      x86_isa_rep_stosd_impl [101]
                0.00    0.00   24850/368841      x86_isa_setg_rm8_impl [157]
                0.00    0.00   25168/368841      x86_isa_jbe_rel8_impl [372]
                0.00    0.00   39166/368841      x86_isa_jne_rel8_impl [361]
                0.00    0.00   59237/368841      x86_isa_je_rel8_impl [359]
                0.00    0.00  118114/368841      x86_isa_rep_movsd_impl [76]
[355]    0.0    0.00    0.00  368841         X86ContextGetFlag [355]
-----------------------------------------------
                0.00    0.00  136847/136847      sort [603]
[356]    0.0    0.00    0.00  136847         elf_symbol_compare [356]
-----------------------------------------------
                0.00    0.00       1/126008      x86_isa_mov_al_moffs8_impl [322]
                0.00    0.00       1/126008      x86_isa_fldcw_m16_impl [321]
                0.00    0.00       2/126008      x86_isa_fild_m64_impl [306]
                0.00    0.00      13/126008      x86_isa_ret_imm16_impl [262]
                0.00    0.00      87/126008      x86_isa_repz_ret_impl [212]
                0.00    0.00     106/126008      x86_isa_movsw_impl [198]
                0.00    0.00     106/126008      x86_isa_rep_movsb_impl [197]
                0.00    0.00     340/126008      x86_isa_cmpsb_run [179]
                0.00    0.00     605/126008      x86_isa_movsb_impl [159]
                0.00    0.00    2167/126008      x86_isa_repnz_scasb_impl [144]
                0.00    0.00    3422/126008      x86_isa_leave_impl [135]
                0.00    0.00    6871/126008      x86_isa_mov_eax_moffs32_impl [125]
                0.00    0.00    8561/126008      x86_isa_pop_ir32_impl [117]
                0.00    0.00   16384/126008      x86_isa_fild_m32_impl [106]
                0.00    0.00   28285/126008      x86_isa_ret_impl [93]
                0.00    0.00   59057/126008      x86_isa_rep_movsd_impl [76]
[357]    0.0    0.00    0.00  126008         X86ContextMemRead [357]
-----------------------------------------------
                0.00    0.00       1/124726      x86_isa_mov_moffs8_al_impl [331]
                0.00    0.00       1/124726      x86_isa_mov_moffs16_ax_impl [330]
                0.00    0.00       1/124726      x86_isa_fnstcw_m16_impl [329]
                0.00    0.00       3/124726      x86_isa_push_imm32_impl [301]
                0.00    0.00       7/124726      x86_isa_push_rm32_impl [263]
                0.00    0.00     106/124726      x86_isa_movsw_impl [198]
                0.00    0.00     106/124726      x86_isa_rep_movsb_impl [197]
                0.00    0.00     202/124726      x86_isa_rep_stosb_impl [200]
                0.00    0.00     605/124726      x86_isa_movsb_impl [159]
                0.00    0.00     650/124726      x86_isa_call_rm32_impl [161]
                0.00    0.00     942/124726      x86_isa_mov_moffs32_eax_impl [163]
                0.00    0.00   12018/124726      x86_isa_push_ir32_impl [114]
                0.00    0.00   23276/124726      x86_isa_rep_stosd_impl [101]
                0.00    0.00   27751/124726      x86_isa_call_rel32_impl [96]
                0.00    0.00   59057/124726      x86_isa_rep_movsd_impl [76]
[358]    0.0    0.00    0.00  124726         X86ContextMemWrite [358]
-----------------------------------------------
                0.00    0.00   59237/59237       X86ContextExecuteInst [17]
[359]    0.0    0.00    0.00   59237         x86_isa_je_rel8_impl [359]
                0.00    0.00   59237/368841      X86ContextGetFlag [355]
-----------------------------------------------
                0.00    0.00       2/57359       x86_isa_fdivrp_sti_st0_impl [731]
                0.00    0.00       2/57359       x86_isa_fsub_m32_impl [307]
                0.00    0.00       4/57359       x86_isa_faddp_sti_st0_impl [632]
                0.00    0.00       7/57359       x86_isa_fstp_m64_impl [281]
                0.00    0.00    8192/57359       x86_isa_fadd_m32_impl [120]
                0.00    0.00    8192/57359       x86_isa_fmul_m64_impl [121]
                0.00    0.00   16384/57359       x86_isa_fdivp_sti_st0_impl [379]
                0.00    0.00   24576/57359       x86_isa_fstp_m32_impl [99]
[360]    0.0    0.00    0.00   57359         X86ContextLoadFpu [360]
-----------------------------------------------
                0.00    0.00   39166/39166       X86ContextExecuteInst [17]
[361]    0.0    0.00    0.00   39166         x86_isa_jne_rel8_impl [361]
                0.00    0.00   39166/368841      X86ContextGetFlag [355]
-----------------------------------------------
                0.00    0.00       1/32778       x86_isa_fdivrp_sti_st0_impl [731]
                0.00    0.00       2/32778       x86_isa_faddp_sti_st0_impl [632]
                0.00    0.00       7/32778       x86_isa_fstp_m64_impl [281]
                0.00    0.00    8192/32778       x86_isa_fdivp_sti_st0_impl [379]
                0.00    0.00   24576/32778       x86_isa_fstp_m32_impl [99]
[362]    0.0    0.00    0.00   32778         X86ContextPopFpu [362]
-----------------------------------------------
                0.00    0.00       2/32778       x86_isa_fild_m64_impl [306]
                0.00    0.00       2/32778       x86_isa_fld1_impl [633]
                0.00    0.00       2/32778       x86_isa_fldz_impl [634]
                0.00    0.00    8194/32778       x86_isa_fld_m32_impl [118]
                0.00    0.00    8194/32778       x86_isa_fld_m64_impl [119]
                0.00    0.00   16384/32778       x86_isa_fild_m32_impl [106]
[363]    0.0    0.00    0.00   32778         X86ContextPushFpu [363]
-----------------------------------------------
                0.00    0.00       1/32758       x86_isa_fldcw_m16_impl [321]
                0.00    0.00       1/32758       x86_isa_fnstcw_m16_impl [329]
                0.00    0.00       2/32758       x86_isa_fild_m64_impl [306]
                0.00    0.00   16370/32758       x86_isa_lea_r32_m_impl [368]
