Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      27/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00       8/8           si_wavefront_execute [19]
[249]    0.0    0.00    0.00       8         si_isa_S_BUFFER_LOAD_DWORDX2_impl [249]
                0.00    0.00      16/763376      mem_read [12]
                0.00    0.00      16/1180        si_isa_write_sreg [462]
                0.00    0.00       8/20          si_isa_read_mem_ptr [563]
-----------------------------------------------
                0.00    0.00      24/24          X86ContextExecuteInst [5]
[250]    0.0    0.00    0.00      24         x86_isa_adc_rm32_r32_impl [250]
                0.00    0.00      24/724695      X86ContextLoadRm32 [20]
                0.00    0.00      24/545726      X86ContextLoadReg [344]
                0.00    0.00      24/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00      20/20          opencl_si_kernel_create [140]
[251]    0.0    0.00    0.00      20         str_token_list_free [251]
                0.00    0.00      38/3738854     list_get [16]
                0.00    0.00      58/9896622     list_count [15]
-----------------------------------------------
                0.00    0.00     600/600         X86ContextExecuteInst [5]
[252]    0.0    0.00    0.00     600         x86_isa_cmovb_r32_rm32_impl [252]
                0.00    0.00      19/724695      X86ContextLoadRm32 [20]
                0.00    0.00     600/414379      X86ContextGetFlag [349]
                0.00    0.00      19/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00      19/19          X86ContextExecuteInst [5]
[253]    0.0    0.00    0.00      19         x86_isa_xchg_rm32_r32_impl [253]
                0.00    0.00      19/724695      X86ContextLoadRm32 [20]
                0.00    0.00      19/545726      X86ContextLoadReg [344]
                0.00    0.00      19/447451      X86ContextStoreRm32 [347]
                0.00    0.00      19/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00      19/19          X86ContextExecuteInst [5]
[254]    0.0    0.00    0.00      19         x86_isa_xor_rm32_imm32_impl [254]
                0.00    0.00      19/724695      X86ContextLoadRm32 [20]
                0.00    0.00      19/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextLoadExe [141]
[255]    0.0    0.00    0.00       1         X86ContextLoadELFSections [255]
                0.00    0.00      40/3738854     list_get [16]
                0.00    0.00      41/9896622     list_count [15]
                0.00    0.00      40/56          str_map_flags [535]
                0.00    0.00      28/39          mem_map [547]
                0.00    0.00      28/2766        mem_access [441]
                0.00    0.00       3/364220      __xcalloc [5884]
-----------------------------------------------
                0.00    0.00       3/3           X86ContextSyscall [129]
[256]    0.0    0.00    0.00       3         x86_sys_open_impl [256]
                0.00    0.00       3/3           runtime_redirect [264]
                0.00    0.00       3/3           x86_file_desc_table_entry_new_guest_fd [274]
                0.00    0.00       3/5           mem_read_string [596]
                0.00    0.00       3/7           X86ContextGetFullPath [582]
                0.00    0.00       3/56          str_map_flags [535]
                0.00    0.00       3/3           x86_file_desc_table_entry_new [632]
                0.00    0.00       2/2           X86ContextProcCPUInfo [641]
-----------------------------------------------
                0.00    0.00      15/15          X86ContextExecuteInst [5]
[257]    0.0    0.00    0.00      15         x86_isa_push_rm32_impl [257]
                0.00    0.00      15/724695      X86ContextLoadRm32 [20]
                0.00    0.00      15/467884      X86ContextStoreReg [346]
                0.00    0.00      15/415471      mem_write [348]
                0.00    0.00      15/161658      X86ContextMemWrite [355]
-----------------------------------------------
                0.00    0.00      15/15          X86ContextExecuteInst [5]
[258]    0.0    0.00    0.00      15         x86_isa_shrd_rm32_r32_cl_impl [258]
                0.00    0.00      15/724695      X86ContextLoadRm32 [20]
                0.00    0.00      30/545726      X86ContextLoadReg [344]
                0.00    0.00      15/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00      14/14          X86ContextExecuteInst [5]
[259]    0.0    0.00    0.00      14         x86_isa_rol_rm32_imm8_impl [259]
                0.00    0.00      14/724695      X86ContextLoadRm32 [20]
                0.00    0.00      14/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00       9/9           X86ContextExecuteInst [5]
[260]    0.0    0.00    0.00       9         x86_isa_cmp_rm16_imm8_impl [260]
                0.00    0.00       9/631         X86ContextLoadRm16 [159]
-----------------------------------------------
                0.00    0.00       8/8           si_work_group_create [262]
[261]    0.0    0.00    0.00       8         si_wavefront_init_sreg_with_cb [261]
                0.00    0.00       8/763376      mem_read [12]
-----------------------------------------------
                0.00    0.00       4/4           SIGpuRun [7]
[262]    0.0    0.00    0.00       4         si_work_group_create [262]
                0.00    0.00       8/8           si_wavefront_init_sreg_with_cb [261]
                0.00    0.00      12/364220      __xcalloc [5884]
                0.00    0.00       4/10          mem_create [575]
                0.00    0.00       4/4           si_wavefront_create [612]
                0.00    0.00       4/4           si_wavefront_init_sreg_with_uav_table [614]
-----------------------------------------------
                0.00    0.00      51/51          opencl_si_kernel_create [140]
[263]    0.0    0.00    0.00      51         str_token_list_shift [263]
                0.00    0.00     102/9896622     list_count [15]
                0.00    0.00      51/42165       list_remove_at [368]
-----------------------------------------------
                0.00    0.00       3/3           x86_sys_open_impl [256]
[264]    0.0    0.00    0.00       3         runtime_redirect [264]
                0.00    0.00      24/3738854     list_get [16]
                0.00    0.00      27/9896622     list_count [15]
                0.00    0.00      48/48          str_prefix [541]
-----------------------------------------------
                0.00    0.00       1/1           opencl_abi_si_ndrange_pass_mem_objs_impl [228]
[265]    0.0    0.00    0.00       1         opencl_si_kernel_setup_ndrange_args [265]
                0.00    0.00       5/32          si_ndrange_const_buf_write [233]
                0.00    0.00       6/3738854     list_get [16]
                0.00    0.00       6/9896622     list_count [15]
                0.00    0.00       3/3           opencl_si_create_buffer_desc [628]
                0.00    0.00       3/3           si_ndrange_insert_buffer_into_uav_table [629]
-----------------------------------------------
                0.00    0.00      76/76          opencl_si_kernel_create [140]
[266]    0.0    0.00    0.00      76         str_token_list_first [266]
                0.00    0.00      76/9896622     list_count [15]
-----------------------------------------------
                0.00    0.00       1/4           opencl_si_program_set_binary [146]
                0.00    0.00       3/4           opencl_si_kernel_create [140]
[267]    0.0    0.00    0.00       4         elf_symbol_get_by_name [267]
                0.00    0.00      19/3738854     list_get [16]
                0.00    0.00      20/9896622     list_count [15]
-----------------------------------------------
                0.00    0.00       5/5           X86ContextExecuteInst [5]
[268]    0.0    0.00    0.00       5         x86_isa_fild_m64_impl [268]
                0.00    0.00       5/763376      mem_read [12]
                0.00    0.00       5/34682       X86ContextEffectiveAddress [372]
                0.00    0.00       5/135232      X86ContextMemRead [357]
                0.00    0.00       5/32848       X86ContextPushFpu [381]
-----------------------------------------------
                0.00    0.00       1/1           opencl_abi_si_ndrange_pass_mem_objs_impl [228]
[269]    0.0    0.00    0.00       1         opencl_si_kernel_debug_ndrange_state [269]
                0.00    0.00       5/763376      mem_read [12]
-----------------------------------------------
                0.00    0.00      80/80          X86ContextExecuteInst [5]
[270]    0.0    0.00    0.00      80         x86_isa_cmovs_r32_rm32_impl [270]
                0.00    0.00       8/724695      X86ContextLoadRm32 [20]
                0.00    0.00      80/414379      X86ContextGetFlag [349]
                0.00    0.00       8/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00       8/8           X86ContextExecuteInst [5]
[271]    0.0    0.00    0.00       8         x86_isa_cmovle_r32_rm32_impl [271]
                0.00    0.00       8/724695      X86ContextLoadRm32 [20]
                0.00    0.00      24/414379      X86ContextGetFlag [349]
                0.00    0.00       8/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00       8/8           X86ContextExecuteInst [5]
[272]    0.0    0.00    0.00       8         x86_isa_ror_rm32_imm8_impl [272]
                0.00    0.00       8/724695      X86ContextLoadRm32 [20]
                0.00    0.00       8/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00       8/8           X86ContextExecuteInst [5]
[273]    0.0    0.00    0.00       8         x86_isa_shld_rm32_r32_cl_impl [273]
                0.00    0.00       8/724695      X86ContextLoadRm32 [20]
                0.00    0.00      16/545726      X86ContextLoadReg [344]
                0.00    0.00       8/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00       3/3           x86_sys_open_impl [256]
[274]    0.0    0.00    0.00       3         x86_file_desc_table_entry_new_guest_fd [274]
                0.00    0.00      11/3738854     list_get [16]
                0.00    0.00      18/9896622     list_count [15]
                0.00    0.00       3/364220      __xcalloc [5884]
                0.00    0.00       3/2950        __xstrdup [5886]
                0.00    0.00       3/296         list_set [481]
                0.00    0.00       1/7809        list_add [426]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextLoadExe [141]
[275]    0.0    0.00    0.00       1         X86ContextLoadProgramHeaders [275]
                0.00    0.00      12/3738854     list_get [16]
                0.00    0.00      14/9896622     list_count [15]
                0.00    0.00       6/2766        mem_access [441]
                0.00    0.00       6/6           str_map_value_buf [595]
                0.00    0.00       1/39          mem_map [547]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextSyscall [129]
[276]    0.0    0.00    0.00       1         opencl_abi_si_ndrange_initialize_impl [276]
                0.00    0.00       3/763376      mem_read [12]
                0.00    0.00       1/3738854     list_get [16]
                0.00    0.00       1/1           si_ndrange_create [758]
                0.00    0.00       1/1           si_ndrange_setup_size [761]
                0.00    0.00       1/1           si_ndrange_setup_inst_mem [760]
                0.00    0.00       1/1           si_calc_plot [748]
                0.00    0.00       1/1           si_gpu_map_ndrange [754]
-----------------------------------------------
                0.00    0.00     134/134         X86ContextExecuteInst [5]
[277]    0.0    0.00    0.00     134         x86_isa_cmovns_r32_rm32_impl [277]
                0.00    0.00       5/724695      X86ContextLoadRm32 [20]
                0.00    0.00     134/414379      X86ContextGetFlag [349]
                0.00    0.00       5/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00       5/5           X86ContextExecuteInst [5]
[278]    0.0    0.00    0.00       5         x86_isa_adc_r32_rm32_impl [278]
                0.00    0.00       5/724695      X86ContextLoadRm32 [20]
                0.00    0.00       5/545726      X86ContextLoadReg [344]
                0.00    0.00       5/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00       5/5           X86ContextExecuteInst [5]
[279]    0.0    0.00    0.00       5         x86_isa_shr_rm32_cl_impl [279]
                0.00    0.00       5/724695      X86ContextLoadRm32 [20]
                0.00    0.00       5/545726      X86ContextLoadReg [344]
                0.00    0.00       5/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextFinish [281]
[280]    0.0    0.00    0.00       1         X86ContextExitRobustList [280]
                0.00    0.00       3/763376      mem_read [12]
-----------------------------------------------
                0.00    0.00       1/1           x86_sys_exit_impl [283]
[281]    0.0    0.00    0.00       1         X86ContextFinish [281]
                0.00    0.00       1/1           X86ContextExitRobustList [280]
                0.00    0.00       2/17          X86ContextUpdateState [565]
                0.00    0.00       1/20613       X86EmuProcessEventsSchedule [396]
                0.00    0.00       1/415471      mem_write [348]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextSyscall [129]
[282]    0.0    0.00    0.00       1         opencl_abi_si_ndrange_send_work_groups_impl [282]
                0.00    0.00       3/763376      mem_read [12]
                0.00    0.00       4/83468       list_enqueue [358]
                0.00    0.00       1/2           X86ContextSuspend [642]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextSyscall [129]
[283]    0.0    0.00    0.00       1         x86_sys_exit_impl [283]
                0.00    0.00       1/1           X86ContextFinish [281]
-----------------------------------------------
                0.00    0.00       2/2           X86ContextSyscall [129]
[284]    0.0    0.00    0.00       2         opencl_abi_si_kernel_set_arg_value_impl [284]
                0.00    0.00       2/763376      mem_read [12]
                0.00    0.00       4/3738854     list_get [16]
                0.00    0.00       2/25420       __xmalloc [5885]
-----------------------------------------------
                0.00    0.00       6/6           X86ContextExecuteInst [5]
[285]    0.0    0.00    0.00       6         x86_isa_cmovg_r32_rm32_impl [285]
                0.00    0.00       4/724695      X86ContextLoadRm32 [20]
                0.00    0.00      14/414379      X86ContextGetFlag [349]
                0.00    0.00       4/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00       4/4           X86ContextExecuteInst [5]
[286]    0.0    0.00    0.00       4         x86_isa_bsf_r32_rm32_impl [286]
                0.00    0.00       4/724695      X86ContextLoadRm32 [20]
                0.00    0.00       4/545726      X86ContextLoadReg [344]
                0.00    0.00       4/467884      X86ContextStoreReg [346]
-----------------------------------------------
                                                 <spontaneous>
[287]    0.0    0.00    0.00                 runtime_done [287]
                0.00    0.00       8/3738854     list_get [16]
                0.00    0.00       9/9896622     list_count [15]
-----------------------------------------------
                0.00    0.00       2/10          x86_sys_llseek_impl [325]
                0.00    0.00       3/10          x86_sys_close_impl [294]
                0.00    0.00       5/10          x86_sys_fstat64_impl [304]
[288]    0.0    0.00    0.00      10         x86_file_desc_table_get_host_fd [288]
                0.00    0.00      10/3738854     list_get [16]
-----------------------------------------------
                0.00    0.00       2/2           X86ContextSyscall [129]
[289]    0.0    0.00    0.00       2         opencl_abi_si_mem_write_impl [289]
                0.00    0.00       2/763376      mem_read [12]
                0.00    0.00       2/25420       __xmalloc [5885]
                0.00    0.00       2/415471      mem_write [348]
-----------------------------------------------
                0.00    0.00       2/2           X86ContextExecuteInst [5]
[290]    0.0    0.00    0.00       2         x86_isa_fsub_m32_impl [290]
                0.00    0.00       2/16388       X86ContextLoadFloat [85]
                0.00    0.00       2/57445       X86ContextLoadFpu [362]
                0.00    0.00       2/24589       X86ContextStoreFpu [390]
                0.00    0.00       2/24589       X86ContextStoreFpuCode [391]
-----------------------------------------------
                0.00    0.00       2/2           X86ContextExecuteInst [5]
[291]    0.0    0.00    0.00       2         x86_isa_mov_al_moffs8_impl [291]
                0.00    0.00       2/763376      mem_read [12]
                0.00    0.00       2/9649        X86ContextMoffsAddress [410]
                0.00    0.00       2/135232      X86ContextMemRead [357]
                0.00    0.00       2/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00       2/2           X86ContextSyscall [129]
[292]    0.0    0.00    0.00       2         x86_sys_rt_sigaction_impl [292]
                0.00    0.00       2/763376      mem_read [12]
-----------------------------------------------
                0.00    0.00       3/3           X86ContextExecuteInst [5]
[293]    0.0    0.00    0.00       3         x86_isa_bsr_r32_rm32_impl [293]
                0.00    0.00       3/724695      X86ContextLoadRm32 [20]
                0.00    0.00       3/545726      X86ContextLoadReg [344]
                0.00    0.00       3/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00       3/3           X86ContextSyscall [129]
[294]    0.0    0.00    0.00       3         x86_sys_close_impl [294]
                0.00    0.00       3/10          x86_file_desc_table_get_host_fd [288]
                0.00    0.00       3/3738854     list_get [16]
                0.00    0.00       3/3           x86_file_desc_table_entry_free [320]
                0.00    0.00       3/32          x86_file_desc_table_entry_get [554]
-----------------------------------------------
                0.00    0.00       7/7           X86ContextSyscall [129]
[295]    0.0    0.00    0.00       7         x86_sys_read_impl [295]
                0.00    0.00       7/3738854     list_get [16]
                0.00    0.00       7/32          x86_file_desc_table_entry_get [554]
                0.00    0.00       7/364220      __xcalloc [5884]
                0.00    0.00       5/415471      mem_write [348]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextSyscall [129]
[296]    0.0    0.00    0.00       1         x86_sys_rt_sigprocmask_impl [296]
                0.00    0.00       1/763376      mem_read [12]
                0.00    0.00       1/1547136     X86EmuProcessEvents [34]
                0.00    0.00       1/20613       X86EmuProcessEventsSchedule [396]
-----------------------------------------------
                0.00    0.00      54/54          X86ContextExecuteInst [5]
[297]    0.0    0.00    0.00      54         x86_isa_cmovae_r32_rm32_impl [297]
                0.00    0.00       2/724695      X86ContextLoadRm32 [20]
                0.00    0.00      54/414379      X86ContextGetFlag [349]
                0.00    0.00       2/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00       3/3           X86ContextExecuteInst [5]
[298]    0.0    0.00    0.00       3         x86_isa_cmova_r32_rm32_impl [298]
                0.00    0.00       2/724695      X86ContextLoadRm32 [20]
                0.00    0.00       5/414379      X86ContextGetFlag [349]
                0.00    0.00       2/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00       1/7           X86ContextSyscall [129]
                0.00    0.00       6/7           x86_sys_mmap2_impl [303]
[299]    0.0    0.00    0.00       7         x86_sys_readlink_impl [299]
                0.00    0.00       6/3738854     list_get [16]
                0.00    0.00       6/32          x86_file_desc_table_entry_get [554]
                0.00    0.00       6/39          mem_map [547]
                0.00    0.00       6/6           mem_map_space_down [594]
                0.00    0.00       1/5           mem_read_string [596]
                0.00    0.00       1/7           X86ContextGetFullPath [582]
                0.00    0.00       1/415471      mem_write [348]
-----------------------------------------------
                0.00    0.00       3/3           X86ContextSyscall [129]
[300]    0.0    0.00    0.00       3         opencl_abi_si_kernel_set_arg_pointer_impl [300]
                0.00    0.00       6/3738854     list_get [16]
-----------------------------------------------
                0.00    0.00       2/2           X86ContextDestroy [199]
[301]    0.0    0.00    0.00       2         x86_file_desc_table_unlink [301]
                0.00    0.00       4/3738854     list_get [16]
                0.00    0.00       5/9896622     list_count [15]
                0.00    0.00       1/1628        list_free [453]
-----------------------------------------------
                                                 <spontaneous>
[302]    0.0    0.00    0.00                 net_init [302]
                0.00    0.00       4/84          esim_register_event_with_name [240]
                0.00    0.00       1/1           net_read_config [332]
-----------------------------------------------
                0.00    0.00       6/6           X86ContextSyscall [129]
[303]    0.0    0.00    0.00       6         x86_sys_mmap2_impl [303]
                0.00    0.00       6/7           x86_sys_readlink_impl [299]
                0.00    0.00      12/56          str_map_flags [535]
-----------------------------------------------
                0.00    0.00       5/5           X86ContextSyscall [129]
[304]    0.0    0.00    0.00       5         x86_sys_fstat64_impl [304]
                0.00    0.00       5/10          x86_file_desc_table_get_host_fd [288]
                0.00    0.00       5/415471      mem_write [348]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextSyscall [129]
[305]    0.0    0.00    0.00       1         opencl_abi_si_mem_read_impl [305]
                0.00    0.00       1/763376      mem_read [12]
                0.00    0.00       1/25420       __xmalloc [5885]
                0.00    0.00       1/415471      mem_write [348]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [5]
[306]    0.0    0.00    0.00       1         x86_isa_fldcw_m16_impl [306]
                0.00    0.00       1/763376      mem_read [12]
                0.00    0.00       1/34682       X86ContextEffectiveAddress [372]
                0.00    0.00       1/290420      X86ContextGetState [351]
                0.00    0.00       1/135232      X86ContextMemRead [357]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextSyscall [129]
[307]    0.0    0.00    0.00       1         x86_sys_clone_impl [307]
                0.00    0.00       1/763376      mem_read [12]
                0.00    0.00       2/415471      mem_write [348]
                0.00    0.00       1/56          str_map_flags [535]
                0.00    0.00       1/10          class_new [574]
                0.00    0.00       1/1           X86ContextCreateAndClone [691]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextSyscall [129]
[308]    0.0    0.00    0.00       1         x86_sys_set_thread_area_impl [308]
                0.00    0.00       1/763376      mem_read [12]
                0.00    0.00       1/415471      mem_write [348]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [5]
[309]    0.0    0.00    0.00       1         x86_isa_fdiv_m64_impl [309]
                0.00    0.00       1/16451       X86ContextLoadDouble [84]
                0.00    0.00       1/57445       X86ContextLoadFpu [362]
                0.00    0.00       1/24589       X86ContextStoreFpu [390]
                0.00    0.00       1/24589       X86ContextStoreFpuCode [391]
-----------------------------------------------
                0.00    0.00       6/6           arch_for_each [52]
[310]    0.0    0.00    0.00       6         arch_dump_summary [310]
                0.00    0.00       1/1           TimingDumpSummary [324]
                0.00    0.00       1/1           X86EmuDumpSummary [329]
                0.00    0.00       1/1           SIEmuDumpSummary [328]
                0.00    0.00       1/1           SIGpuDumpSummary [681]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [5]
[311]    0.0    0.00    0.00       1         x86_isa_and_rm16_imm16_impl [311]
                0.00    0.00       1/631         X86ContextLoadRm16 [159]
                0.00    0.00       1/147         X86ContextStoreRm16 [497]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [5]
[312]    0.0    0.00    0.00       1         x86_isa_cmp_rm16_r16_impl [312]
                0.00    0.00       1/631         X86ContextLoadRm16 [159]
                0.00    0.00       1/545726      X86ContextLoadReg [344]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [5]
[313]    0.0    0.00    0.00       1         x86_isa_mov_sreg_rm32_impl [313]
                0.00    0.00       1/631         X86ContextLoadRm16 [159]
                0.00    0.00       1/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [5]
[314]    0.0    0.00    0.00       1         x86_isa_bts_rm32_imm8_impl [314]
                0.00    0.00       1/724695      X86ContextLoadRm32 [20]
                0.00    0.00       1/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [5]
[315]    0.0    0.00    0.00       1         x86_isa_dec_rm32_impl [315]
                0.00    0.00       1/724695      X86ContextLoadRm32 [20]
                0.00    0.00       1/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [5]
[316]    0.0    0.00    0.00       1         x86_isa_inc_rm32_impl [316]
                0.00    0.00       1/724695      X86ContextLoadRm32 [20]
                0.00    0.00       1/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [5]
[317]    0.0    0.00    0.00       1         x86_isa_sbb_r32_rm32_impl [317]
                0.00    0.00       1/724695      X86ContextLoadRm32 [20]
                0.00    0.00       1/545726      X86ContextLoadReg [344]
                0.00    0.00       1/467884      X86ContextStoreReg [346]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextExecuteInst [5]
[318]    0.0    0.00    0.00       1         x86_isa_shrd_rm32_r32_imm8_impl [318]
                0.00    0.00       1/724695      X86ContextLoadRm32 [20]
                0.00    0.00       1/545726      X86ContextLoadReg [344]
                0.00    0.00       1/447451      X86ContextStoreRm32 [347]
-----------------------------------------------
                0.00    0.00       3/3           opencl_si_kernel_create [140]
[319]    0.0    0.00    0.00       3         elf_symbol_read_content [319]
                0.00    0.00       3/3738854     list_get [16]
-----------------------------------------------
                0.00    0.00       3/3           x86_sys_close_impl [294]
[320]    0.0    0.00    0.00       3         x86_file_desc_table_entry_free [320]
                0.00    0.00       3/3738854     list_get [16]
                0.00    0.00       3/296         list_set [481]
-----------------------------------------------
                                                 <spontaneous>
[321]    0.0    0.00    0.00                 esim_init [321]
                0.00    0.00       2/3738854     list_get [16]
                0.00    0.00       2/9896622     list_count [15]
                0.00    0.00       3/364220      __xcalloc [5884]
                0.00    0.00       3/7809        list_add [426]
                0.00    0.00       2/1499        list_create [456]
                0.00    0.00       2/2950        __xstrdup [5886]
                0.00    0.00       1/1           heap_create [728]
                0.00    0.00       1/412         linked_list_create [475]
                0.00    0.00       1/7           m2s_timer_create [584]
                0.00    0.00       1/30          m2s_timer_start [556]
-----------------------------------------------
                0.00    0.00       1/2           X86EmuDumpSummary [329]
                0.00    0.00       1/2           SIEmuDumpSummary [328]
[322]    0.0    0.00    0.00       2         EmuDumpSummary [322]
                0.00    0.00       2/1547140     m2s_timer_get_value [32]
-----------------------------------------------
                0.00    0.00       4/4           si_scalar_unit_complete [104]
[323]    0.0    0.00    0.00       4         si_compute_unit_unmap_work_group [323]
                0.00    0.00       5/9896622     list_count [15]
                0.00    0.00       1/20608       opencl_si_request_work [138]
                0.00    0.00       4/4           si_wavefront_pool_unmap_wavefronts [616]
                0.00    0.00       4/42165       list_remove_at [368]
                0.00    0.00       4/35316       list_remove [370]
                0.00    0.00       4/4           list_index_of [604]
                0.00    0.00       1/20613       X86EmuProcessEventsSchedule [396]
-----------------------------------------------
                0.00    0.00       1/1           arch_dump_summary [310]
[324]    0.0    0.00    0.00       1         TimingDumpSummary [324]
                0.00    0.00       1/1547140     m2s_timer_get_value [32]
                0.00    0.00       1/1           esim_domain_cycle_time [331]
-----------------------------------------------
                0.00    0.00       2/2           X86ContextSyscall [129]
[325]    0.0    0.00    0.00       2         x86_sys_llseek_impl [325]
                0.00    0.00       2/10          x86_file_desc_table_get_host_fd [288]
                0.00    0.00       2/415471      mem_write [348]
-----------------------------------------------
                                                 <spontaneous>
[326]    0.0    0.00    0.00                 debug_done [326]
                0.00    0.00       1/3738854     list_get [16]
                0.00    0.00       2/9896622     list_count [15]
-----------------------------------------------
                0.00    0.00       1/4           si_gpu_init [337]
                0.00    0.00       1/4           net_read_config [332]
                0.00    0.00       2/4           mem_config_read [50]
[327]    0.0    0.00    0.00       4         esim_new_domain [327]
                0.00    0.00       4/9896622     list_count [15]
                0.00    0.00       4/364220      __xcalloc [5884]
                0.00    0.00       4/7809        list_add [426]
-----------------------------------------------
                0.00    0.00       1/1           arch_dump_summary [310]
[328]    0.0    0.00    0.00       1         SIEmuDumpSummary [328]
                0.00    0.00       1/2           EmuDumpSummary [322]
-----------------------------------------------
                0.00    0.00       1/1           arch_dump_summary [310]
[329]    0.0    0.00    0.00       1         X86EmuDumpSummary [329]
                0.00    0.00       1/2           EmuDumpSummary [322]
-----------------------------------------------
                                                 <spontaneous>
[330]    0.0    0.00    0.00                 m2s_signal_handler [330]
                0.00    0.00       1/1547140     m2s_timer_get_value [32]
                0.00    0.00       1/1547137     esim_real_time [341]
                0.00    0.00       1/33          str_map_value [551]
                0.00    0.00       1/1           esim_cycle [707]
-----------------------------------------------
                0.00    0.00       1/1           TimingDumpSummary [324]
[331]    0.0    0.00    0.00       1         esim_domain_cycle_time [331]
                0.00    0.00       1/3738854     list_get [16]
-----------------------------------------------
                0.00    0.00       1/1           net_init [302]
[332]    0.0    0.00    0.00       1         net_read_config [332]
                0.00    0.00       1/4           esim_new_domain [327]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextSyscall [129]
[333]    0.0    0.00    0.00       1         opencl_abi_si_ndrange_finish_impl [333]
                0.00    0.00       1/9896622     list_count [15]
                0.00    0.00       1/2           X86ContextSuspend [642]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextSyscall [129]
[334]    0.0    0.00    0.00       1         opencl_abi_si_ndrange_get_num_buffer_entries_impl [334]
                0.00    0.00       1/9896622     list_count [15]
                0.00    0.00       1/415471      mem_write [348]
-----------------------------------------------
                0.00    0.00       1/1           X86ContextSyscall [129]
[335]    0.0    0.00    0.00       1         opencl_abi_si_program_create_impl [335]
                0.00    0.00       1/1           opencl_si_program_create [336]
-----------------------------------------------
                0.00    0.00       1/1           opencl_abi_si_program_create_impl [335]
[336]    0.0    0.00    0.00       1         opencl_si_program_create [336]
                0.00    0.00       1/9896622     list_count [15]
                0.00    0.00       2/7809        list_add [426]
                0.00    0.00       1/364220      __xcalloc [5884]
                0.00    0.00       1/1499        list_create [456]
-----------------------------------------------
                0.00    0.00       1/1           arch_init [339]
[337]    0.0    0.00    0.00       1         si_gpu_init [337]
                0.00    0.00       1/4           esim_new_domain [327]
                0.00    0.00      32/32          si_compute_unit_create [553]
                0.00    0.00      32/7809        list_add [426]
                0.00    0.00       1/12          class_init [567]
                0.00    0.00       1/3           trace_new_category [631]
                0.00    0.00       1/12          class_register [568]
                0.00    0.00       1/1           TimingCreate [684]
                0.00    0.00       1/10          class_new [574]
                0.00    0.00       1/1499        list_create [456]
                0.00    0.00       1/364220      __xcalloc [5884]
                0.00    0.00       1/1           si_uop_init [764]
-----------------------------------------------
                0.00    0.00       1/1           x86_emu_done [235]
[338]    0.0    0.00    0.00       1         x86_uinst_done [338]
                0.00    0.00       1/9896622     list_count [15]
-----------------------------------------------
                                                 <spontaneous>
[339]    0.0    0.00    0.00                 arch_init [339]
                0.00    0.00       1/1           si_gpu_init [337]
                0.00    0.00       1/1           opengl_init [746]
